2108	2012082612	4	222	207	1172	0	0	35
2109	2012082618	4	228	205	1177	0	0	35
2110	2012082700	4	234	205	1182	0	0	33
2111	2012082706	4	240	209	1190	0	0	33
2112	2012082712	4	246	213	1198	0	0	33
2113	2012082718	4	252	217	1210	0	0	33
2114	2012082800	4	258	228	1219	0	0	33
2115	2012082806	4	264	240	1229	0	0	33
2116	2012082812	3	270	253	1236	0	0	30
2117	2012082818	3	276	265	1236	0	0	28
2118	2012082900	3	282	274	1237	0	0	28
2119	2012082906	3	288	286	1240	0	0	30
2120	2012082912	3	294	304	1248	0	0	30
2121	2012082918	3	300	320	1252	0	0	30
2122	2012083000	3	306	339	1262	0	0	25
2123	2012083006	2	312	357	1278	0	0	23
2124	2012083012	2	318	370	1295	0	0	20
2125	2012083018	2	324	380	1303	0	0	18
2126	2012083100	2	330	383	1312	0	0	18
2127	2012083106	1	336	385	1318	0	0	15
2128	2012083112	1	342	388	1322	0	0	12
2129	2012083118	0	348	392	1323	0	0	10
2130	2012090100	0	354	396	1325	0	0	10
2131	2012081906	1	0	142	1422	0	0	15
2132	2012081912	1	6	154	1420	0	0	15
2133	2012081918	1	12	164	1419	0	0	15
2134	2012082000	1	18	172	1416	0	0	15
2135	2012082006	2	24	176	1414	0	0	18
2136	2012082012	2	30	179	1412	0	0	20
2137	2012082018	2	36	181	1411	0	0	23
2138	2012082100	3	42	182	1408	0	0	25
2139	2012082106	3	48	184	1405	0	0	28
2140	2012082112	3	54	189	1400	0	0	30
2141	2012082118	4	60	191	1393	0	0	33
2142	2012082200	4	66	193	1387	0	0	35
2143	2012082206	4	72	194	1381	0	0	35
2144	2012082212	4	78	195	1375	0	0	38
2145	2012082218	4	84	196	1364	0	0	38
2146	2012082300	4	90	198	1359	0	0	38
2147	2012082306	4	96	200	1354	0	0	38
2148	2012082312	4	102	202	1344	0	0	40
2149	2012082318	5	108	203	1339	0	0	42
2150	2012082400	5	114	211	1337	0	0	42
2151	2012082406	5	120	217	1332	0	0	45
2152	2012082412	5	126	222	1330	61.5	1.737	45
2153	2012082418	5	132	228	1326	0	0	48
2154	2012082500	5	138	235	1321	0	0	48
2155	2012082506	5	144	242	1313	110	1.861	50
2156	2012082512	6	150	244	1307	121.5	1.63	55
2157	2012082518	6	156	247	1301	0	0	52
2158	2012082600	5	162	252	1296	0	0	50
2159	2012082606	5	168	259	1289	0	0	50
2160	2012082612	5	174	267	1280	0	0	48
2161	2012082618	5	180	274	1273	0	0	48
2162	2012082700	5	186	285	1269	0	0	45
2163	2012082706	4	192	298	1259	0	0	40
2164	2012082712	4	198	313	1254	0	0	35
2165	2012082718	4	204	330	1250	0	0	35
2166	2012082800	4	210	347	1246	0	0	33
2167	2012082806	3	216	369	1245	0	0	30
2168	2012082812	3	222	388	1246	0	0	28
2169	2012082818	2	228	418	1259	0	0	23
2170	2012082900	2	234	446	1272	0	0	20
2171	2012082906	9	240	463	1294	0	0	16
2172	2012091000	1	0	85	1349	0	0	13
2173	2012091006	1	6	88	1348	0	0	13
2174	2012091012	1	12	92	1346	0	0	15
2175	2012091018	1	18	96	1344	0	0	15
2176	2012091100	2	24	100	1343	0	0	18
2177	2012091106	2	30	108	1339	0	0	18
2178	2012091112	2	36	113	1333	0	0	18
2179	2012091118	2	42	119	1326	0	0	20
2180	2012091200	2	48	127	1317	0	0	23
2181	2012091206	3	54	131	1310	0	0	28
2182	2012091212	4	60	137	1306	0	0	33
2183	2012091218	4	66	142	1301	0	0	35
2184	2012091300	5	72	148	1299	0	0	45
2185	2012091306	5	78	156	1296	145.5	2.204	50
2186	2012091312	6	84	163	1296	162.5	2.785	60
2187	2012091318	6	90	171	1297	142.5	2.691	65
2188	2012091400	6	96	180	1297	111	2.554	65
2189	2012091406	6	102	191	1298	121.5	2.256	60
2190	2012091412	6	108	202	1298	0	0	55
2191	2012091418	6	114	214	1295	0	0	55
2192	2012091500	6	120	223	1291	0	0	55
2193	2012091506	6	126	234	1288	0	0	55
2194	2012091512	6	132	245	1285	293.5	2.149	55
2195	2012091518	5	138	255	1283	354	2.169	50
2196	2012091600	5	144	270	1281	322	1.98	50
2197	2012091606	5	150	288	1281	75.5	1.455	50
2198	2012091612	5	156	306	1280	75.5	1.455	48
2199	2012091618	5	162	322	1279	0	0	45
2200	2012091700	4	168	341	1281	0	0	40
2201	2012091706	3	174	363	1283	0	0	30
2202	2012091712	2	180	386	1294	0	0	23
2203	2012091718	2	186	407	1305	0	0	23
2204	2012091800	9	192	438	1322	0	0	20
2205	2012091806	9	198	459	1336	0	0	18
2206	2012091812	9	204	474	1340	0	0	15
2207	2012091918	1	0	141	1359	0	0	15
2208	2012092000	1	6	138	1346	0	0	15
2209	2012092006	1	12	137	1331	0	0	15
2210	2012092012	1	18	135	1321	0	0	15
2211	2012092018	2	24	134	1315	0	0	18
2212	2012092100	2	30	131	1308	0	0	20
2213	2012092106	2	36	127	1304	0	0	23
2214	2012092112	2	42	124	1301	0	0	23
2215	2012092118	2	48	121	1300	0	0	23
2216	2012092200	3	54	117	1299	0	0	25
2217	2012092206	3	60	117	1297	0	0	25
2218	2012092212	3	66	117	1295	0	0	28
2219	2012092218	3	72	117	1293	0	0	30
2220	2012092300	4	78	118	1290	0	0	35
2221	2012092306	5	84	121	1289	0	0	45
2222	2012092312	6	90	126	1288	50.5	1.92	52
2223	2012092318	6	96	130	1287	0	0	55
2224	2012092400	6	102	135	1286	0	0	58
2225	2012092406	6	108	142	1283	0	0	58
2226	2012092412	6	114	146	1281	133	2.178	60
2227	2012092418	6	120	152	1279	214.5	2.639	62
2228	2012092500	6	126	157	1278	157	2.414	62
2229	2012092506	6	132	164	1275	196.5	2.399	65
2230	2012092512	6	138	168	1272	177.5	2.369	65
2231	2012092518	6	144	171	1268	171.5	2.476	65
2232	2012092600	6	150	174	1265	172.5	2.282	62
2233	2012092606	6	156	180	1261	176.5	2.356	60
2234	2012092612	6	162	184	1259	238.5	1.716	58
2235	2012092618	6	168	191	1254	315	2.083	58
2236	2012092700	6	174	196	1248	435.5	2.206	58
2237	2012092706	6	180	202	1243	360.5	2.234	58
2238	2012092712	6	186	209	1241	356.5	2.111	58
2239	2012092718	6	192	217	1238	282	1.979	55
2240	2012092800	6	198	225	1241	282	1.979	52
2241	2012092806	5	204	234	1245	282	1.979	50
2242	2012092812	5	210	242	1251	240.5	1.693	50
2243	2012092818	5	216	250	1261	146	1.586	48
2244	2012092900	5	222	261	1274	0	0	45
2245	2012092906	5	228	270	1285	0	0	45
2246	2012092912	5	234	279	1304	0	0	42
2247	2012092918	4	240	293	1323	0	0	40
2248	2012093000	4	246	319	1341	0	0	38
2249	2012093006	4	252	334	1357	0	0	38
2250	2012093012	4	258	357	1382	0	0	33
2251	2012093018	9	264	391	1410	0	0	28
2252	2012100100	9	270	419	1445	0	0	25
2253	2012100106	9	276	438	1492	0	0	23
2254	2012092306	1	0	155	1403	0	0	15
2255	2012092312	1	6	163	1402	0	0	15
2256	2012092318	1	12	174	1399	0	0	15
2257	2012092400	1	18	185	1392	0	0	15
2258	2012092406	1	24	194	1389	0	0	15
2259	2012092412	2	30	203	1387	0	0	18
2260	2012092418	2	36	210	1386	0	0	18
